센터코드,센터명,센터종류,주소,전화번호,위도,경도,전기차수리,수소차수리
Z1Z040,울릉현대상용서비스,종합블루핸즈,경상북도 울릉군 울릉읍 사동2길 139 ,054 7911113,130.890219,37.4816,N,N
S01P13,울산북구현대상용서비스,종합블루핸즈,울산광역시 북구 효자로 146 ,052 2877777,129.368072,35.574342,N,N
S01000,울산하이테크센터,하이테크센터,울산광역시 북구 염포로 317,052 2837500,35.560313,129.374023,,
S1Z005,울산현대상용서비스(주),종합블루핸즈,울산광역시 북구 산업로 1515(신천동),052 2864747,129.342197,35.644603,N,Y
N01DJ5,울진남부점,전문블루핸즈,경상북도 울진군 울진읍 토일1길 70-17 ,054 7828206,36.978469,129.395855,N,N
M01DN1,원당점,전문블루핸즈,경상북도 영주시 원당로247번길 12 ,054 6380311,36.831321,128.636799,N,N
I01DN2,원당점,전문블루핸즈,충청남도 당진시 원당골길 4 (원당동),041 3521472,126.655492,36.905344,N,N
E01DL2,원동점,전문블루핸즈,경기도 오산시 남부대로 323 (원동),031 3736660,37.13608,127.071031,N,N
I01DN5,원신흥점,전문블루핸즈,대전광역시 유성구 원신흥로40번길 21 (원신흥동),042 6326615,36.337874,127.341133,N,N
Z32Z27,원일현대서비스,종합블루핸즈,경기도 고양시 일산동구 장진천길 14-7(설문동),031 9055100,126.812464,37.709208,N,N
MF0D08,원종점,전문블루핸즈,경기도 부천시 오정구 성지로 85 ,032 6738272,126.810897,37.526567,N,N
B03CA3,원주남부점,전문블루핸즈,강원특별자치도 원주시 서원대로 523 ,033 7648204,37.324435,127.960788,N,N
F01DK7,원주북부점,전문블루핸즈,강원특별자치도 원주시 강변로 801 ,033 7441377,37.375043,127.947829,N,N
F1Z001,원주현대상용서비스,종합블루핸즈,강원특별자치도 원주시 우두산길 20-1 ,033 7327667,127.941228,37.379589,N,N
F1Z002,원주현대서비스,종합블루핸즈,강원특별자치도 원주시 동부순환로 338-6 ,033 7314989,37.34496,127.977452,Y,Y
MA0D45,원효로점,전문블루핸즈,서울특별시 용산구 효창원로 28 , 02 7127100,126.952544,37.534625,N,N
Z11Z52,원흥현대서비스,종합블루핸즈,경기도 고양시 덕양구 권율대로 822 , 02 3818222,126.883747,37.659556,N,N
L01DK8,월계첨단점,전문블루핸즈,전남광주통합특별시 광산구 첨단중앙로124번길 59 (월계동),062973 5119,126.845542,35.21665,N,N
ME0D34,월곡점,전문블루핸즈,서울특별시 성북구 화랑로 183 (상월곡동),02 943 8204,127.050486,37.607706,N,N
L01DK6,월산남부점,전문블루핸즈,전남광주통합특별시 남구 월산로 47-4 ,062 3628504,126.899444,35.142317,N,N
M01DL3,월암점,전문블루핸즈,대구광역시 달서구 월암로 56 ,053 5938204,35.825061,128.513782,N,N
E05DM5,월피점,전문블루핸즈,경기도 안산시 상록구 안산천서로 235 (월피동),031 4857784,126.847747,37.334744,N,N
B2M009,위례점,전문블루핸즈,경기도 성남시 수정구 위례서로 34,031 7588239,127.1372,37.468167,N,N
B01CA2,위시티로점,전문블루핸즈,경기도 고양시 일산동구 위시티2로 43(식사동),031 9070136,126.815217,37.675531,N,N
M1M009,유가점,전문블루핸즈,대구광역시 달성군 유가읍 테크노순환로 69 ,053 6159900,128.45185,35.675833,,
E01DM9,유방점,전문블루핸즈,경기도 용인시 처인구 백옥대로 1367 (유방동),031 3372294,37.257092,127.212155,N,N
P3M001,율하점,전문블루핸즈,경상남도 김해시 율하2로 236번길 8 (율하동),055 3148572,128.821678,35.174678,N,N
B4Z008,율현현대서비스,종합블루핸즈,서울특별시 강남구 헌릉로757길 53 , 02 4203030,127.118694,37.471597,N,N
MB0D83,은행점,전문블루핸즈,경기도 성남시 중원구 산성대로 592 (은행동),031 7453017,127.169067,37.462156,N,N
B2Z023,은혜공업(주),종합블루핸즈,인천광역시 중구 서해대로94번길 57-33 ,032 8875670,126.623461,37.436861,N,N
G1M007,음성남부점,전문블루핸즈,충청북도 음성군 음성읍 음성로 39,043 8738208,127.685978,36.926339,N,N
G01DG8,음성맹동점,전문블루핸즈,충청북도 음성군 맹동면 진성로 723 ,043 8778419,127.529675,36.91245,N,N
G1Z002,음성현대서비스,종합블루핸즈,충청북도 음성군 금왕읍 무극로 145,043 8831771,36.98915,127.577029,N,N
M01DK4,읍내점,전문블루핸즈,대구광역시 북구 칠곡중앙대로 667 (읍내동),053 3249909,35.954878,128.554479,N,N
MA0D62,응암점,전문블루핸즈,서울특별시 은평구 응암로12길 23-9 (응암동), 02 3544614,126.919514,37.587381,N,N
S02DJ4,의령점,전문블루핸즈,경상남도 의령군 의령읍 백산로 32,055 5729585,128.2666,35.321728,N,N
E5Z001,의왕중부현대서비스,종합블루핸즈,경기도 의왕시 경수대로391번길 11 ,031 4537788,126.963312,37.358691,N,N
B3M001,의정부점,전문블루핸즈,경기도 의정부시 경의로 33 (의정부동),031875 6848,127.039197,37.733083,N,N
B3Z007,의정부현대서비스,종합블루핸즈,경기도 의정부시 입석로 76,031 8797700,127.017347,37.755511,Y,N
N1M011,이동점,전문블루핸즈,경상북도 포항시 남구 이동로 20,054 2768204,36.03209,129.337755,N,N
MB0D55,이천증포점,전문블루핸즈,경기도 이천시 증신로 170 (증포동),031 6345171,37.290708,127.450765,N,N
E01E73,이화자동차써비스,종합블루핸즈,경기도 안성시 보개원삼로 85 ,031 6715558,127.284978,37.011506,N,N
E01DN8,인계중부점,전문블루핸즈,경기도 수원시 팔달구 세지로176(인계동),031 2245152,37.267046,127.022171,N,N
M01DN3,인의점,전문블루핸즈,경상북도 구미시 인동15길 9 (인의동),054 4759868,128.426114,36.100156,N,N
D1M018,인천공항점,전문블루핸즈,인천광역시 영종구 용유서로172번길 56 ,032 7107436,126.391444,37.452081,,
Z32Z25,인천서구현대상용서비스,종합블루핸즈,인천광역시 서구 원당대로 331-15,032 5641516,126.638619,37.588644,N,N
D01000,인천하이테크센터,하이테크센터,인천광역시 서구 가좌로83번길 22  가좌동,032 5782350,37.481641,126.683334,,
A1Z011,인천항현대상용서비스,종합블루핸즈,인천광역시 중구 축항대로296번길 22,032 8869321,126.627967,37.446061,N,N
J01DJ1,인후남부점,전문블루핸즈,전북특별자치도 전주시 덕진구 건산로 213 (인후동1가),063 2449383,127.160528,35.834042,N,N
J1M006,인후점,전문블루핸즈,전북특별자치도 전주시 덕진구 가재미로 50 ,063 2459119,127.162289,35.829583,N,N
L01DH6,일곡점,전문블루핸즈,전남광주통합특별시 북구 일곡택지로 69-1 (일곡동),062575 8504,126.894047,35.208022,N,N
P1M010,일광점,전문블루핸즈,부산광역시 기장군 일광면 해송2로 24 ,051 7227766,35.267586,129.230474,N,N
T01DG1,일도점,전문블루핸즈,제주특별자치도 제주시 동광로18길 12 (일도이동),064 7574594,33.508074,126.541817,N,N
E05DL1,일동점,전문블루핸즈,경기도 안산시 상록구 성호로 22 (일동),031 4373333,37.308512,126.868823,N,N
B3M004,일동점,전문블루핸즈,경기도 포천시 일동면 화동로 1015,031 5313100,127.315286,37.954394,N,N
L01DL9,일로점,전문블루핸즈,전남광주통합특별시 무안군 일로읍 삼일로 558,061 2851522,126.496796,34.853107,N,N
MA0D92,일산동부점,전문블루핸즈,경기도 고양시 일산동구 산두로213번길 34,031 9118204,126.779456,37.674092,N,N
MA0D56,일산점,전문블루핸즈,경기도 고양시 일산서구 고양대로 605 (일산동),031 9751265,126.764289,37.686956,N,N
S01DK4,일산점,전문블루핸즈,울산광역시 동구 번덕1길 10 (일산동),052 2362211,129.428736,35.503411,N,N
Z11Z41,일산중산현대서비스,종합블루핸즈,경기도 고양시 일산동구 성석로 40  13-1/14-8,031 9775656,37.68349,126.791395,Y,Y
B4M008,일원점,전문블루핸즈,서울특별시 강남구 개포로140길 18 (일원동), 02 34111538,37.494399,127.086232,N,N
J1Z009,임실현대서비스,종합블루핸즈,전북특별자치도 임실군 임실읍 봉황로 381 ,063 6420007,127.290256,35.630197,N,N
F1M005,입암점,전문블루핸즈,강원특별자치도 강릉시 율곡로 2698(입암동),033 6425056,128.908608,37.748511,N,N
I01DM1,자운점,전문블루핸즈,대전광역시 유성구 유성대로1184번길 71 ,042 8632500,36.394989,127.353682,N,N
MA0D46,자하문로점,전문블루핸즈,서울특별시 종로구 자하문로 256(부암동), 0232178204,37.597133,126.963841,N,N
MF0D21,작전남부점,전문블루핸즈,인천광역시 계양구 계양대로 67-13 (작전동),032544 7784,126.721625,37.529678,N,N
D1M010,작전점,전문블루핸즈,인천광역시 계양구 장제로 727 (작전동),032 8885959,37.532872,126.733497,N,N
B4M009,잠원점,전문블루핸즈,서울특별시 서초구 신반포로23길 78-9 1층, 02 5992288,127.005672,37.511692,N,N
I1M017,잠홍점㈜,전문블루핸즈,충청남도 서산시 서해로 3600 ,041 6680711,36.782087,126.472306,N,N
E05DL2,장곡점,전문블루핸즈,경기도 시흥시 황고개로 476 ,031 4043153,126.790756,37.373497,N,N
MF0D61,장기점,전문블루핸즈,경기도 김포시 김포한강2로24번길 78-19 (장기동),031 9898242,126.676817,37.646297,N,N
N1M002,장량점,전문블루핸즈,경상북도 포항시 북구 장성로 38 ,054 2518204,129.392428,36.079561,N,N
P02DG8,장림점,전문블루핸즈,부산광역시 사하구 다대로 371 (장림동),051 2658404,128.977981,35.069456,N,N
L1Z007,장성동화현대상용서비스,종합블루핸즈,전남광주통합특별시 장성군 동화면 원남평길 15-21,061 3908750,126.725328,35.276236,N,N
L1M002,장성점,전문블루핸즈,전남광주통합특별시 장성군 장성읍 역전로 211 ,061 3933359,35.305497,126.787776,N,N
N01DH3,장성점,전문블루핸즈,경상북도 포항시 북구 삼흥로 76 (장성동),054 2468204,129.3793,36.068714,N,N
J1Z002,장수중앙현대서비스,종합블루핸즈,전북특별자치도 장수군 계남면 장무로 155 ,063 3538272,127.582914,35.724936,N,N
E01E71,장안북부현대서비스,종합블루핸즈,경기도 수원시 장안구 천천로 106 ,031 2070070,37.300962,126.983671,Y,Y
MA0D50,장안점,전문블루핸즈,서울특별시 동대문구 장한로 202 (장안동), 0222148204,127.072533,37.578453,N,N
P03DG7,장유부곡점,전문블루핸즈,경상남도 김해시 장유면 부곡로 67(부곡동),055 3147791,35.209877,128.799287,N,N
L03DJ2,장천점,전문블루핸즈,전남광주통합특별시 순천시 이수로 47 (장천동),061742 9100,127.492519,34.949489,N,N
J02DG6,장항점,전문블루핸즈,충청남도 서천군 장항읍 장서로44번길 1,041 9561010,36.011744,126.698665,N,N
B2Z009,장호원현대서비스,종합블루핸즈,경기도 이천시 장호원읍 서동대로 8769-1 ,031 6430080,37.115896,127.609261,N,N
B3Z003,전곡현대서비스,종합블루핸즈,경기도 연천군 전곡읍 은대성로 117,031 8351996,38.025333,127.060286,Y,N
MA0DA6,전농로점,전문블루핸즈,서울특별시 동대문구 전농로 26 전농로점현대자동차블루핸즈, 0222498204,127.056953,37.567203,N,N
J1Z001,전북혁신도시현대상용서비스,종합블루핸즈,전북특별자치도 완주군 이서면 이서남로 361-22 ,063 2291800,127.033428,35.823553,N,N
Z1Z038,전북현대상용서비스㈜,종합블루핸즈,전북특별자치도 전주시 덕진구 원만성로 61 (팔복동3가),063 2127001,127.086575,35.854781,N,Y
J01000,전주하이테크센터,하이테크센터,전북특별자치도 전주시 덕진구 여산로 96 여의동,063 2127111,35.861435,127.077177,,
P1Z003,정관현대서비스,종합블루핸즈,부산광역시 기장군 정관면 농공길 107,051 7273500,35.324248,129.201199,Y,Y
E01DL4,정남점,전문블루핸즈,경기도 화성시 정남면 만년로 400,031 3527766,126.982606,37.157503,N,N
S02DH8,정동점,전문블루핸즈,경상남도 사천시 정동면 진삼로 1347 블루핸즈 정동점,055 8548864,35.072679,128.081602,N,N
MA0D32,정발산점,전문블루핸즈,경기도 고양시 일산동구 일산로441번길 81 (정발산동),031 9140539,126.775483,37.670033,N,N
F01DG7,정선점,전문블루핸즈,강원특별자치도 정선군 정선읍 어천길 2 ,033 5621250,128.670258,37.371811,,
E5M009,정왕북부점,전문블루핸즈,"경기도 시흥시 함송로13번길 14 ,12 (정왕동 1880-1, 2)",031 4324233,37.364692,126.731189,N,N
E05DK5,정왕중부점,전문블루핸즈,경기도 시흥시 평안상가5길 15-1 ,031 4315149,126.747267,37.336197,N,N
J1Z010,정읍현대서비스(유),종합블루핸즈,전북특별자치도 정읍시 천변로 440 ,063 5334027,35.551072,126.871495,N,Y
Z14Z41,정일현대자동차정비공업(주),종합블루핸즈,서울특별시 영등포구 선유로 103 , 0226338611,126.889994,37.523336,N,N
E1M003,정자점,전문블루핸즈,경기도 수원시 장안구 수성로 298 (영화동),031 2440488,127.004903,37.290958,,
MB0D17,정자점,전문블루핸즈,경기도 성남시 분당구 내정로107번길 3 (정자동),031717 8272,127.114186,37.369597,N,N
F1M004,정중앙점,전문블루핸즈,강원특별자치도 양구군 남면 정중앙로 512,033 4828203,128.026169,38.101756,N,N
N1M013,정평점,전문블루핸즈,경상북도 경산시 성동로 12 ,053 8188204,128.7257,35.835764,N,N
M01DQ8,정하점,전문블루핸즈,경상북도 안동시 충효로 4454 (정상동),054857 8272,128.736775,36.550664,N,N
Z14Z51,제이에스모터스,종합블루핸즈,서울특별시 구로구 가마산로 77 (구로동), 02 8510003,126.875078,37.485594,N,N
T1Z002,제주공항현대서비스,종합블루핸즈,제주특별자치도 제주시 서광로 77 ,064 7439114,33.500464,126.504076,Y,Y
T1M007,제주대형점주식회사,전문블루핸즈,제주특별자치도 제주시 제성1길 62,064 7440902,126.480686,33.498211,N,N
T01000,제주하이테크센터,하이테크센터,제주특별자치도 제주시 조천읍 일주동로 1323  ,064 7844111,33.539149,126.682153,,
G1Z007,제천현대상용서비스(주),종합블루핸즈,충청북도 제천시 단양로14길 48-11(고명동),043 6485300,128.231842,37.118628,N,N
L03DJ8,조례서부점,전문블루핸즈,전남광주통합특별시 순천시 유동3길 15 (조례동),061 7222213,127.516903,34.954531,N,N
L03DG5,조례점,전문블루핸즈,전남광주통합특별시 순천시 백연길 82 (조례동),061725 0707,34.954038,127.53379,N,N
B1M002,조리점,전문블루핸즈,경기도 파주시 조리읍 대원로 203,031 9578608,126.803564,37.735178,N,N
Z11Z47,조리현대서비스㈜,종합블루핸즈,경기도 파주시 조리읍 등원로330번길 41 ,031 9455300,37.771819,126.832394,N,N
E01DG7,조원점,전문블루핸즈,경기도 수원시 장안구 경수대로 894번길 8 (조원동),031 2578587,127.012042,37.30005,N,N
J02DG3,조촌점,전문블루핸즈,전북특별자치도 군산시 조촌로 139 (조촌동),063445 8270,35.976554,126.737287,N,N
MA0D38,종로옥인점,전문블루핸즈,서울특별시 종로구 자하문로 73 (옥인동), 02 7388204,37.582595,126.970296,N,N
MA0D19,종로와룡점,전문블루핸즈,서울특별시 종로구 돈화문로 83 (와룡동), 02 7651557,126.990322,37.575806,,
MA0D07,종로필운점,전문블루핸즈,서울특별시 종로구 사직로8길 3 (필운동), 02 7258204,126.969361,37.575456,N,N
P01DM3,좌동서부점,전문블루핸즈,부산광역시 해운대구 양운로 119 ,051 7048204,35.173128,129.172817,N,N
P01DK2,좌동점,전문블루핸즈,부산광역시 해운대구 좌동로 119 (좌동),051 7042800,35.173768,129.177561,N,Y
B01CA1,주교점,전문블루핸즈,경기도 고양시 덕양구 고양대로1315번길 58-13 (주교동),031 9621343,126.830822,37.658417,N,N
P02DG2,주례점,전문블루핸즈,부산광역시 사상구 가야대로 388 (주례동),051312 2142,35.151064,129.014867,N,Y
F01DH9,주문진점,전문블루핸즈,강원특별자치도 강릉시 주문진읍 연주로 285,033 6618272,128.827228,37.877961,,
MF0D36,주안남부점,전문블루핸즈,인천광역시 미추홀구 경인로 477 ,032 4217784,126.692456,37.459192,N,N
MF0D55,주안서부점,전문블루핸즈,인천광역시 미추홀구 석정로 426,032 8768272,37.466307,126.682796,N,N
D1M014,주안점(주),전문블루핸즈,인천광역시 미추홀구 인주대로 362 ,032 8653888,126.676764,37.451303,N,N
D1Z003,주안현대서비스(주),종합블루핸즈,인천광역시 미추홀구 경원대로 922 ,032 4284982,37.464951,126.690832,Y,N
L03DK4,주암점,전문블루핸즈,전남광주통합특별시 순천시 주암면 동주로 2008,061754 9500,127.230967,35.077633,N,N
S02DG4,주약점,전문블루핸즈,경상남도 진주시 진주대로 840 ,055 7575800,128.092947,35.175731,N,N
N01DK3,죽변점,전문블루핸즈,경상북도 울진군 죽변면 울진북로 1552,054783 0161,129.401389,37.0743,N,N
E01E47,죽산자동차정비(주),종합블루핸즈,경기도 안성시 죽산면 죽주로 73,031 6764455,127.404539,37.073347,N,N
E5M004,죽율점,전문블루핸즈,경기도 시흥시 죽율로 141-6 (죽율동),031 4978700,126.764781,37.355875,N,N
ME0D45,중계점,전문블루핸즈,서울특별시 노원구 노원로26길 31, 02 9058204,127.069711,37.651931,N,N
MB0D37,중곡점,전문블루핸즈,서울특별시 광진구 긴고랑로 86 (중곡동),02 34368204,127.084911,37.560647,N,N
M01L91,중대구현대서비스,종합블루핸즈,대구광역시 남구 봉덕로 32 (봉덕동),053 4716611,35.844759,128.593883,N,N
P1M002,중동북부점,전문블루핸즈,부산광역시 해운대구 좌동로 42 (중동),051 7470771,35.169267,129.1714,N,N
P01DM1,중동점,전문블루핸즈,부산광역시 해운대구 해운대로 753 (중동),051 7461122,129.172081,35.167206,N,N
M01DP3,중동중부점,전문블루핸즈,대구광역시 수성구 들안로 227 (중동),053764 6101,128.616444,35.850489,N,N
S02DK4,중리점,전문블루핸즈,경상남도 창원시 마산회원구 내서읍 중리공단로1길31(중리),055 2318509,128.507833,35.241394,N,N
I01DJ4,중리점,전문블루핸즈,대전광역시 대덕구 송촌북로5번길 7 ,042 6358204,127.436589,36.362714,N,N
B8M011,중앙로점,전문블루핸즈,서울특별시 양천구 중앙로 229 , 0226428200,126.854056,37.516892,N,N
L01DM1,중앙점,전문블루핸즈,전남광주통합특별시 해남군 해남읍 남부순환로 51,061 5328111,126.605542,34.566439,N,N
B2Z021,중원현대서비스,종합블루핸즈,경기도 성남시 중원구 둔촌대로 365 ,031 7222481,37.432719,127.157614,Y,N
J01DH4,중화산중부점,전문블루핸즈,전북특별자치도 전주시 완산구 서원로 341(중화산동1가),063 2828572,127.131567,35.813158,N,N
ME0D23,중화점,전문블루핸즈,서울특별시 중랑구 동일로 828 (중화동), 02 4969972,37.604451,127.079292,N,N
P03DG8,증산점,전문블루핸즈,경상남도 양산시 물금읍 새실2길 7 ,055 3838204,129.008214,35.318325,N,N
G01DK8,증평점,전문블루핸즈,충청북도 증평군 증평읍 초중7길 43,043 8388204,127.57075,36.780517,N,N
J02DG8,지곡남부점,전문블루핸즈,전북특별자치도 군산시 지곡로 33 (지곡동),063466 2211,126.710939,35.956411,N,N
J02DG2,지곡점,전문블루핸즈,전북특별자치도 군산시 신평안길 29 (지곡동),063466 8297,35.959078,126.711298,N,N
L03DK3,지봉점,전문블루핸즈,전남광주통합특별시 순천시 해룡면 지봉로 240,061 7448572,127.539331,34.935372,N,N
B1Z002,지에스모터스,종합블루핸즈,경기도 파주시 교하로863번길 5 (문발동),031 9188282,37.724375,126.70162,Y,N
S02Q34,지원정비공업사,종합블루핸즈,경상남도 창원시 의창구 무역로503번길 5-26,055 2381500,128.634172,35.223636,Y,N
I01CA2,지족남부점,전문블루핸즈,대전광역시 유성구 북유성대로 149 (지족동),042 5350711,127.322981,36.379864,N,N
I1M015,지족점㈜,전문블루핸즈,대전광역시 유성구 은구비남로 1 (지족동),042 4777676,127.315861,36.372394,N,N
MC0D43,지축점,전문블루핸즈,경기도 고양시 덕양구 안진8길 1 지축동, 02 3597700,126.921867,37.647111,N,N
I01DP9,직산점,전문블루핸즈,충청남도 천안시 서북구 성거읍 봉주로 142,041 5846252,36.877716,127.162278,N,N
S02DL2,진교점,전문블루핸즈,경상남도 하동군 진교면 경충로 1069,055883 0988,127.904614,35.028961,N,N
S02DM9,진동점,전문블루핸즈,경상남도 창원시 마산합포구 삼진의거대로 593,055 2715020,128.482831,35.114486,N,N
N01DJ3,진량점,전문블루핸즈,경상북도 경산시 진량읍 낙산길 4,053 8544500,35.875218,128.811961,N,N
P3M006,진례점,전문블루핸즈,경상남도 김해시 진례면 고모로 47,055 3467921,128.768125,35.232389,,
F01DK9,진부점,전문블루핸즈,강원특별자치도 평창군 진부면 청송로 81,033 3357785,128.555303,37.636975,N,N
J01CA4,진안점,전문블루핸즈,전북특별자치도 진안군 진안읍 대광3길 25-12,063433 6982,127.421775,35.785869,N,N
E01DP2,진안점,전문블루핸즈,경기도 화성시 병점4로 55 (진안동),031 2265547,37.214608,127.036936,N,N
S02DN7,진양호점,전문블루핸즈,경상남도 진주시 진양호로65번길 5(판문동),055 7488204,128.046858,35.167378,N,N
P03DH2,진영점,전문블루핸즈,경상남도 김해시 진영읍 김해대로 758,055 3451800,35.295963,128.766809,N,N
L1M001,진월점,전문블루핸즈,전남광주통합특별시 남구 서문대로627번안길 12 (진월동),062676 9114,126.896603,35.114431,N,N
ME0D41,진접점,전문블루핸즈,경기도 남양주시 진접읍 장현로 85-1,031 5278204,127.181886,37.718206,N,N
S02Q40,진주대동현대상용서비스,종합블루핸즈,경상남도 진주시 도동로 154 ,055 7521121,128.122881,35.183506,N,Y
S2Z006,진주현대상용서비스,종합블루핸즈,경상남도 진주시 동부로 142 ,055 7540342,128.123169,35.162206,N,N
G1M008,진천북부점,전문블루핸즈,충청북도 진천군 덕산면 진성로 496,043 5355544,36.894963,127.516327,N,N
G01CA4,진천점,전문블루핸즈,충청북도 진천군 진천읍 대촌1길 24,043 5336792,36.862819,127.447272,N,N
M01DK7,진천점,전문블루핸즈,대구광역시 달서구 상화로 167 (진천동),053 6448204,35.810103,128.532288,N,N
G1Z006,진천현대서비스,종합블루핸즈,충청북도 진천군 진천읍 문진로 1407,043 5335386,36.851493,127.427386,Y,Y
S02DG7,진해점,전문블루핸즈,경상남도 창원시 진해구 해원로 14번길 2 (이동),055 5510064,35.153558,128.695913,N,N
S2M006,진해충무점,전문블루핸즈,경상남도 창원시 진해구 충장로 52번길 1 (충무동),055 5478300,35.152616,128.657984,N,N
S02DP1,창녕점,전문블루핸즈,경상남도 창녕군 창녕읍 우포1대로 1559,055 5332566,128.483836,35.540853,N,N
S02Q53,창녕현대서비스,종합블루핸즈,경상남도 창녕군 영산면 영산도천로 440 ,055 5368558,35.44291,128.520235,Y,Y
B3M010,창동북부점(주),전문블루핸즈,서울특별시 도봉구 도봉로 562(창동), 02 9988204,127.039189,37.654764,N,N
ME0D19,창동점,전문블루핸즈,서울특별시 도봉구 도봉로 530 (창동), 02 9978204,127.037403,37.652389,N,N
MB0D97,창우점,전문블루핸즈,경기도 하남시 창우로 78 (창우동),031796 5545,37.533618,127.226487,N,N
Z1Z030,창원남부현대상용서비스,종합블루핸즈,경상남도 창원시 진해구 남영로 571 .,055 5441222,128.781222,35.121283,N,N
S02Q37,창원서부현대상용서비스,종합블루핸즈,경상남도 창원시 마산회원구 내서읍 중리공단로 149 ,055 2324442,35.244417,128.511632,Y,Y
S02000,창원하이테크센터,하이테크센터,경상남도 창원시 성산구 봉양로 397 신촌동 창원하이테크센터,055 2107800,35.208556,128.62821,,
MA0D99,창전점,전문블루핸즈,서울특별시 마포구 서강로9길 40 (창전동), 02 3328201,126.931397,37.554056,N,N
B2Z006,창전현대서비스,종합블루핸즈,경기도 이천시 이섭대천로 1249 ,031 6357890,37.281981,127.446704,N,N
E1Z017,처인북부현대서비스,종합블루핸즈,경기도 용인시 처인구 포곡읍 성산로 518 블루핸즈 처인북부현대서비스,031 3332210,127.199481,37.279111,N,N
S01DJ9,천상점,전문블루핸즈,울산광역시 울주군 범서읍 천상1길 19-17,052 2488204,129.231936,35.563375,N,N
I01G65,천안남부현대서비스,종합블루핸즈,충청남도 천안시 동남구 광풍로 1765 (청당동),041 5648000,36.776348,127.142606,Y,N
I1Z018,천안상용현대서비스(주),종합블루핸즈,충청남도 천안시 서북구 직산읍 성진로 430,041 5838272,127.179092,36.910442,N,N
I01G67,천안특장차자동차정비(주),종합블루핸즈,충청남도 천안시 서북구 천일고2길 99 ,041 5839889,127.158011,36.863736,N,N
E01DM3,천천점,전문블루핸즈,경기도 수원시 장안구 일월로66번길 16 (천천동),031 2928297,37.288865,126.97852,N,N
MB0D50,천호동부점,전문블루핸즈,서울특별시 강동구 올림픽로 701 (천호동), 02 4841192,127.125136,37.5441,N,N
B3Z004,철원현대서비스,종합블루핸즈,강원특별자치도 철원군 갈말읍 호국로 5030,033 4526434,38.16849,127.318236,Y,N
G1Z001,청남현대서비스,종합블루핸즈,충청북도 청주시 서원구 남이면 청남로 1817 ,043 2928204,36.597586,127.4721,Y,Y
B4M011,청담로데오점,전문블루핸즈,서울특별시 강남구 선릉로152길 16 1층, 02 5436807,127.040758,37.524019,N,N
G01DG6,청당점,전문블루핸즈,충청남도 천안시 동남구 청수10길 8 (청당동),041 6218204,127.160078,36.782131,,
N1M007,청도점,전문블루핸즈,경상북도 청도군 청도읍 중앙로 77,054 3738208,35.646151,128.751743,N,N
M01L83,청도현대서비스,종합블루핸즈,경상북도 청도군 화양읍 청려로 1798 ,054 3738400,128.715144,35.650906,N,N
D1M019,청라점,전문블루핸즈,인천광역시 서구 중봉대로 749 ,032 5643316,126.649439,37.546925,,
MD0D61,청라현대상용서비스,종합블루핸즈,인천광역시 서구 봉수대로501번길 62 청라현대상용서비스,032 5758504,126.6551,37.520914,N,N
N01DH9,청림점,전문블루핸즈,경상북도 포항시 남구 정몽주로 897 (청림동),054 2925020,129.403511,35.994644,N,N
I01DJ1,청양점,전문블루핸즈,충청남도 청양군 청양읍 칠갑산로열길 35,041 9434199,126.803122,36.447756,N,N
G01DK3,청전동부점,전문블루핸즈,충청북도 제천시 용두천로 344 ,043 6448160,128.217831,37.155775,N,N
G01DJ5,청전점,전문블루핸즈,충청북도 제천시 청전대로6길 2 (청전동),043653 2277,37.146614,128.205926,N,N
G01DL4,청주북부점,전문블루핸즈,충청북도 청주시 청원구 공항로 238-2 ,043 2988205,36.678289,127.484632,N,Y
G01000,청주하이테크센터,하이테크센터,충청북도 청주시 흥덕구 직지대로 257  비하동,043 2300100,36.647217,127.421417,,
MF0D76,청천점,전문블루핸즈,인천광역시 부평구 평천로 150 (청천동),032529 8204,126.707558,37.5189,N,N
B1M013,청파로점,전문블루핸즈,서울특별시 용산구 청파로 353(서계동), 02 7131336,126.969264,37.551094,N,N
ME0D46,청평점,전문블루핸즈,경기도 가평군 청평면 경춘로 805-1,031 5856300,127.417242,37.737756,N,N
E01DG6,청학점,전문블루핸즈,경기도 오산시 청학로 66 (청학동),031372 8288,37.154751,127.065338,N,N
P02DG9,청학점,전문블루핸즈,부산광역시 영도구 태종로 417 (청학동),051418 8228,35.090395,129.066622,N,N
S02DN9,초전점,전문블루핸즈,경상남도 진주시 진산로 241 ,055 7588134,35.209269,128.120289,N,Y
E05DP3,초지점,전문블루핸즈,"경기도 안산시 단원구 원포공원2로 35 101~103호(초지동,메가쇼핑타운1)",031 4848101,126.813561,37.301742,N,N
Z1Z035,춘천상용현대서비스,종합블루핸즈,강원특별자치도 춘천시 신동면 한치로 966-171 ,033 2647770,127.707767,37.806256,N,N
F01DH5,춘천서부점,전문블루핸즈,강원특별자치도 춘천시 영서로 2339 ,033 2444706,127.715878,37.868083,N,Y
S2M008,충무공점,전문블루핸즈,경상남도 진주시 에나로228번길 16-18(충무공동),055 7582500,35.1684,128.142377,N,N
MA0D26,충정로점,전문블루핸즈,서울특별시 서대문구 경기대로9길 70 (충정로3가), 02 3138204,126.96056,37.56435,N,N
N01DH4,충효점,전문블루핸즈,경상북도 경주시 태종로 450-2,054 7438204,35.843441,129.179082,N,N
